NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD
BOYACA,CHIQUINQUIRA,PUBLICO,ACTIVO,CAMION,1975,1
BOYACA,CHIQUINQUIRA,PARTICULAR,ACTIVO,CAMIONETA,1975,2
BOYACA,CHIQUINQUIRA,PARTICULAR,ACTIVO,CAMPERO,1975,2
BOYACA,CHIQUINQUIRA,PARTICULAR,ACTIVO,VOLQUETA,1975,2
BOYACA,COMBITA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,56
BOYACA,COMBITA,PUBLICO,ACTIVO,AUTOMOVIL,1975,4
BOYACA,COMBITA,OFICIAL,ACTIVO,AUTOMOVIL,1975,3
BOYACA,COMBITA,PUBLICO,ACTIVO,BUS,1975,19
BOYACA,COMBITA,PARTICULAR,ACTIVO,CAMION,1975,46
BOYACA,COMBITA,PUBLICO,ACTIVO,CAMION,1975,21
BOYACA,COMBITA,OFICIAL,ACTIVO,CAMION,1975,8
BOYACA,COMBITA,PARTICULAR,ACTIVO,CAMIONETA,1975,27
BOYACA,COMBITA,OFICIAL,ACTIVO,CAMIONETA,1975,4
BOYACA,COMBITA,OFICIAL,ACTIVO,CAMPERO,1975,9
BOYACA,COMBITA,PARTICULAR,ACTIVO,CAMPERO,1975,23
BOYACA,COMBITA,OFICIAL,ACTIVO,TRACTOCAMION,1975,1
BOYACA,COMBITA,PARTICULAR,ACTIVO,TRACTOCAMION,1975,3
BOYACA,COMBITA,PUBLICO,ACTIVO,TRACTOCAMION,1975,4
BOYACA,COMBITA,PARTICULAR,ACTIVO,VOLQUETA,1975,8
BOYACA,COMBITA,PUBLICO,ACTIVO,VOLQUETA,1975,6
BOYACA,DUITAMA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,18
BOYACA,DUITAMA,PARTICULAR,ACTIVO,BUS,1975,1
BOYACA,DUITAMA,PARTICULAR,ACTIVO,CAMION,1975,3
BOYACA,DUITAMA,PARTICULAR,ACTIVO,CAMIONETA,1975,4
BOYACA,DUITAMA,PARTICULAR,ACTIVO,CAMPERO,1975,3
BOYACA,DUITAMA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,1
BOYACA,DUITAMA,PARTICULAR,ACTIVO,VOLQUETA,1975,2
BOYACA,GARAGOA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
BOYACA,GARAGOA,PARTICULAR,ACTIVO,CAMPERO,1975,1
BOYACA,GUATEQUE,PARTICULAR,ACTIVO,AUTOMOVIL,1975,7
BOYACA,GUATEQUE,PUBLICO,ACTIVO,BUS,1975,1
BOYACA,GUATEQUE,PUBLICO,ACTIVO,CAMION,1975,13
BOYACA,GUATEQUE,PARTICULAR,ACTIVO,CAMION,1975,6
BOYACA,GUATEQUE,PARTICULAR,ACTIVO,CAMIONETA,1975,7
BOYACA,GUATEQUE,PUBLICO,ACTIVO,CAMIONETA,1975,1
BOYACA,GUATEQUE,PARTICULAR,ACTIVO,CAMPERO,1975,12
BOYACA,GUATEQUE,PARTICULAR,ACTIVO,MAQ. AGRICOLA,1975,1
BOYACA,GUATEQUE,PUBLICO,ACTIVO,TRACTOCAMION,1975,1
BOYACA,MIRAFLORES,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
BOYACA,MIRAFLORES,PARTICULAR,ACTIVO,CAMIONETA,1975,1
BOYACA,MIRAFLORES,PARTICULAR,ACTIVO,CAMPERO,1975,1
BOYACA,MONIQUIRA,PUBLICO,ACTIVO,CAMION,1975,2
BOYACA,MONIQUIRA,PARTICULAR,ACTIVO,CAMION,1975,2
BOYACA,MONIQUIRA,PARTICULAR,ACTIVO,CAMIONETA,1975,2
BOYACA,MONIQUIRA,PUBLICO,ACTIVO,CAMPERO,1975,1
BOYACA,MONIQUIRA,PARTICULAR,ACTIVO,CAMPERO,1975,1
BOYACA,MONIQUIRA,PUBLICO,ACTIVO,VOLQUETA,1975,1
BOYACA,NOBSA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,23
BOYACA,NOBSA,PUBLICO,ACTIVO,BUS,1975,2
BOYACA,NOBSA,OTROS,ACTIVO,CAMION,1975,1
BOYACA,NOBSA,PUBLICO,ACTIVO,CAMION,1975,18
BOYACA,NOBSA,PARTICULAR,ACTIVO,CAMION,1975,23
BOYACA,NOBSA,PARTICULAR,ACTIVO,CAMIONETA,1975,7
BOYACA,NOBSA,PARTICULAR,ACTIVO,CAMPERO,1975,8
BOYACA,NOBSA,PUBLICO,ACTIVO,MICROBUS,1975,1
BOYACA,NOBSA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,2
BOYACA,NOBSA,PUBLICO,ACTIVO,VOLQUETA,1975,7
BOYACA,NOBSA,PARTICULAR,ACTIVO,VOLQUETA,1975,6
BOYACA,PAIPA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,3
BOYACA,PAIPA,PARTICULAR,ACTIVO,CAMIONETA,1975,4
BOYACA,PAIPA,PARTICULAR,ACTIVO,CAMPERO,1975,1
BOYACA,PAIPA,PARTICULAR,ACTIVO,VOLQUETA,1975,1
BOYACA,PAIPA,PUBLICO,ACTIVO,VOLQUETA,1975,2
BOYACA,PUERTO BOYACA,PARTICULAR,ACTIVO,CAMION,1975,1
BOYACA,PUERTO BOYACA,PARTICULAR,ACTIVO,CAMIONETA,1975,1
BOYACA,PUERTO BOYACA,PUBLICO,ACTIVO,CAMPERO,1975,1
BOYACA,RAMIRIQUI,PARTICULAR,ACTIVO,AUTOMOVIL,1975,2
BOYACA,RAMIRIQUI,PARTICULAR,ACTIVO,CAMION,1975,1
BOYACA,RAMIRIQUI,PARTICULAR,ACTIVO,CAMIONETA,1975,4
BOYACA,SABOYA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,5
BOYACA,SABOYA,OTROS,ACTIVO,CAMION,1975,1
BOYACA,SABOYA,PUBLICO,ACTIVO,CAMION,1975,14
BOYACA,SABOYA,PARTICULAR,ACTIVO,CAMION,1975,8
BOYACA,SABOYA,PUBLICO,ACTIVO,CAMIONETA,1975,1
BOYACA,SABOYA,PARTICULAR,ACTIVO,CAMIONETA,1975,7
BOYACA,SABOYA,OTROS,ACTIVO,CAMIONETA,1975,1
BOYACA,SABOYA,PARTICULAR,ACTIVO,CAMPERO,1975,6
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,31
BOYACA,SANTA ROSA DE VITERBO,PUBLICO,ACTIVO,BUS,1975,1
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,BUS,1975,1
BOYACA,SANTA ROSA DE VITERBO,PUBLICO,ACTIVO,BUSETA,1975,1
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,CAMION,1975,26
BOYACA,SANTA ROSA DE VITERBO,PUBLICO,ACTIVO,CAMION,1975,16
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,CAMIONETA,1975,8
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,CAMPERO,1975,8
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,MICROBUS,1975,1
BOYACA,SANTA ROSA DE VITERBO,PUBLICO,ACTIVO,MICROBUS,1975,2
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,MOTOCICLETA,1975,1
BOYACA,SANTA ROSA DE VITERBO,PUBLICO,ACTIVO,TRACTOCAMION,1975,6
BOYACA,SANTA ROSA DE VITERBO,PARTICULAR,ACTIVO,VOLQUETA,1975,1
BOYACA,SANTA ROSA DE VITERBO,PUBLICO,ACTIVO,VOLQUETA,1975,2
BOYACA,SOATA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,2
BOYACA,SOATA,PARTICULAR,ACTIVO,CAMION,1975,5
BOYACA,SOATA,PUBLICO,ACTIVO,CAMION,1975,5
BOYACA,SOATA,PUBLICO,ACTIVO,CAMIONETA,1975,1
BOYACA,SOATA,PARTICULAR,ACTIVO,CAMPERO,1975,3
BOYACA,SOGAMOSO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,8
BOYACA,SOGAMOSO,PARTICULAR,ACTIVO,CAMION,1975,6
BOYACA,SOGAMOSO,PUBLICO,ACTIVO,CAMION,1975,5
BOYACA,SOGAMOSO,PARTICULAR,ACTIVO,CAMIONETA,1975,4
BOYACA,SOGAMOSO,PARTICULAR,ACTIVO,CAMPERO,1975,1
BOYACA,SOGAMOSO,PARTICULAR,ACTIVO,VOLQUETA,1975,1
BOYACA,SOGAMOSO,PUBLICO,ACTIVO,VOLQUETA,1975,3
BOYACA,TUNJA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,13
BOYACA,TUNJA,PARTICULAR,ACTIVO,BUSETA,1975,1
BOYACA,TUNJA,PARTICULAR,ACTIVO,CAMION,1975,5
BOYACA,TUNJA,PUBLICO,ACTIVO,CAMION,1975,2
BOYACA,TUNJA,PARTICULAR,ACTIVO,CAMIONETA,1975,11
BOYACA,TUNJA,PARTICULAR,ACTIVO,CAMPERO,1975,3
BOYACA,VILLA DE LEYVA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,2
BOYACA,VILLA DE LEYVA,PARTICULAR,ACTIVO,CAMION,1975,1
BOYACA,VILLA DE LEYVA,PARTICULAR,ACTIVO,CAMIONETA,1975,1
BOYACA,VILLA DE LEYVA,PUBLICO,ACTIVO,CAMPERO,1975,1
BOYACA,VILLA DE LEYVA,PARTICULAR,ACTIVO,CAMPERO,1975,2
CALDAS,AGUADAS,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
CALDAS,AGUADAS,PARTICULAR,ACTIVO,CAMION,1975,2
CALDAS,AGUADAS,PUBLICO,ACTIVO,CAMIONETA,1975,1
CALDAS,AGUADAS,PARTICULAR,ACTIVO,CAMIONETA,1975,3
CALDAS,AGUADAS,PUBLICO,ACTIVO,CAMPERO,1975,6
CALDAS,AGUADAS,PARTICULAR,ACTIVO,CAMPERO,1975,16
CALDAS,AGUADAS,PARTICULAR,ACTIVO,MOTOCICLETA,1975,1
CALDAS,AGUADAS,OFICIAL,ACTIVO,VOLQUETA,1975,1
CALDAS,AGUADAS,PUBLICO,ACTIVO,VOLQUETA,1975,1
CALDAS,ANSERMA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,9
CALDAS,ANSERMA,PUBLICO,ACTIVO,AUTOMOVIL,1975,1
CALDAS,ANSERMA,PUBLICO,ACTIVO,BUS,1975,1
CALDAS,ANSERMA,PARTICULAR,ACTIVO,CAMION,1975,3
CALDAS,ANSERMA,PUBLICO,ACTIVO,CAMION,1975,2
CALDAS,ANSERMA,PARTICULAR,ACTIVO,CAMIONETA,1975,4
CALDAS,ANSERMA,PUBLICO,ACTIVO,CAMIONETA,1975,1
CALDAS,ANSERMA,PUBLICO,ACTIVO,CAMPERO,1975,34
CALDAS,ANSERMA,PARTICULAR,ACTIVO,CAMPERO,1975,31
CALDAS,ANSERMA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,4
CALDAS,ARANZAZU,PARTICULAR,ACTIVO,BUS,1975,1
CALDAS,ARANZAZU,PARTICULAR,ACTIVO,CAMIONETA,1975,2
CALDAS,ARANZAZU,PARTICULAR,ACTIVO,CAMPERO,1975,13
CALDAS,ARANZAZU,PUBLICO,ACTIVO,CAMPERO,1975,1
CALDAS,CHINCHINA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,70
CALDAS,CHINCHINA,PARTICULAR,ACTIVO,BUS,1975,1
CALDAS,CHINCHINA,PUBLICO,ACTIVO,BUS,1975,2
CALDAS,CHINCHINA,PARTICULAR,ACTIVO,CAMION,1975,3
CALDAS,CHINCHINA,PUBLICO,ACTIVO,CAMION,1975,5
CALDAS,CHINCHINA,PARTICULAR,ACTIVO,CAMIONETA,1975,5
CALDAS,CHINCHINA,OFICIAL,ACTIVO,CAMIONETA,1975,4
CALDAS,CHINCHINA,PUBLICO,ACTIVO,CAMPERO,1975,16
CALDAS,CHINCHINA,PARTICULAR,ACTIVO,CAMPERO,1975,19
CALDAS,CHINCHINA,OFICIAL,ACTIVO,CAMPERO,1975,7
CALDAS,CHINCHINA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,8
CALDAS,LA DORADA,PUBLICO,ACTIVO,AUTOMOVIL,1975,1
CALDAS,LA DORADA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,19
CALDAS,LA DORADA,PUBLICO,ACTIVO,BUS,1975,1
CALDAS,LA DORADA,PUBLICO,ACTIVO,BUSETA,1975,1
CALDAS,LA DORADA,PARTICULAR,ACTIVO,CAMION,1975,3
CALDAS,LA DORADA,PUBLICO,ACTIVO,CAMION,1975,7
CALDAS,LA DORADA,PARTICULAR,ACTIVO,CAMIONETA,1975,6
CALDAS,LA DORADA,PUBLICO,ACTIVO,CAMPERO,1975,1
CALDAS,LA DORADA,PARTICULAR,ACTIVO,CAMPERO,1975,11
CALDAS,LA DORADA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,4
CALDAS,LA DORADA,PUBLICO,ACTIVO,TRACTOCAMION,1975,1
CALDAS,LA DORADA,PARTICULAR,ACTIVO,VOLQUETA,1975,3
CALDAS,MANIZALES,PARTICULAR,ACTIVO,AUTOMOVIL,1975,98
CALDAS,MANIZALES,PARTICULAR,ACTIVO,BUS,1975,5
CALDAS,MANIZALES,PUBLICO,ACTIVO,BUS,1975,17
CALDAS,MANIZALES,PUBLICO,ACTIVO,BUSETA,1975,1
CALDAS,MANIZALES,PARTICULAR,ACTIVO,CAMION,1975,6
CALDAS,MANIZALES,OFICIAL,ACTIVO,CAMION,1975,1
CALDAS,MANIZALES,PUBLICO,ACTIVO,CAMION,1975,6
CALDAS,MANIZALES,PUBLICO,ACTIVO,CAMIONETA,1975,2
CALDAS,MANIZALES,OFICIAL,ACTIVO,CAMIONETA,1975,3
CALDAS,MANIZALES,PARTICULAR,ACTIVO,CAMIONETA,1975,17
CALDAS,MANIZALES,PARTICULAR,ACTIVO,CAMPERO,1975,57
CALDAS,MANIZALES,OFICIAL,ACTIVO,CAMPERO,1975,4
CALDAS,MANIZALES,PUBLICO,ACTIVO,CAMPERO,1975,26
CALDAS,MANIZALES,PARTICULAR,ACTIVO,MOTOCICLETA,1975,1
CALDAS,MANIZALES,OFICIAL,ACTIVO,VOLQUETA,1975,2
CALDAS,MANIZALES,PARTICULAR,ACTIVO,VOLQUETA,1975,7
CALDAS,MANZANARES,PUBLICO,ACTIVO,BUS,1975,1
CALDAS,MANZANARES,PARTICULAR,ACTIVO,BUSETA,1975,1
CALDAS,MANZANARES,PARTICULAR,ACTIVO,CAMION,1975,1
CALDAS,MANZANARES,PUBLICO,ACTIVO,CAMION,1975,1
CALDAS,MANZANARES,PUBLICO,ACTIVO,CAMIONETA,1975,1
CALDAS,MANZANARES,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CALDAS,MANZANARES,PUBLICO,ACTIVO,CAMPERO,1975,15
CALDAS,MANZANARES,PARTICULAR,ACTIVO,CAMPERO,1975,5
CALDAS,NEIRA,PARTICULAR,ACTIVO,CAMPERO,1975,2
CALDAS,RIOSUCIO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,9
CALDAS,RIOSUCIO,PUBLICO,ACTIVO,BUS,1975,2
CALDAS,RIOSUCIO,PUBLICO,ACTIVO,CAMION,1975,6
CALDAS,RIOSUCIO,PARTICULAR,ACTIVO,CAMION,1975,2
CALDAS,RIOSUCIO,OFICIAL,ACTIVO,CAMIONETA,1975,1
CALDAS,RIOSUCIO,PUBLICO,ACTIVO,CAMIONETA,1975,1
CALDAS,RIOSUCIO,PARTICULAR,ACTIVO,CAMIONETA,1975,6
CALDAS,RIOSUCIO,PARTICULAR,ACTIVO,CAMPERO,1975,5
CALDAS,RIOSUCIO,PUBLICO,ACTIVO,CAMPERO,1975,7
CALDAS,RIOSUCIO,PARTICULAR,ACTIVO,MOTOCICLETA,1975,4
CALDAS,RIOSUCIO,PUBLICO,ACTIVO,TRACTOCAMION,1975,1
CALDAS,SALAMINA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,2
CALDAS,SALAMINA,PUBLICO,ACTIVO,AUTOMOVIL,1975,1
CALDAS,SALAMINA,PARTICULAR,ACTIVO,CAMION,1975,1
CALDAS,SALAMINA,PARTICULAR,ACTIVO,CAMPERO,1975,5
CALDAS,SALAMINA,OFICIAL,ACTIVO,CAMPERO,1975,1
CALDAS,SALAMINA,PUBLICO,ACTIVO,CAMPERO,1975,15
CALDAS,SALAMINA,PARTICULAR,ACTIVO,TRACTOCAMION,1975,1
CALDAS,VILLAMARIA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,3
CALDAS,VILLAMARIA,PARTICULAR,ACTIVO,CAMION,1975,2
CALDAS,VILLAMARIA,PARTICULAR,ACTIVO,CAMIONETA,1975,3
CALDAS,VILLAMARIA,PARTICULAR,ACTIVO,CAMPERO,1975,13
CALDAS,VILLAMARIA,PUBLICO,ACTIVO,CAMPERO,1975,10
CAQUETA,BELEN DE LOS ANDAQUIES,PARTICULAR,ACTIVO,AUTOMOVIL,1975,8
CAQUETA,BELEN DE LOS ANDAQUIES,PUBLICO,ACTIVO,AUTOMOVIL,1975,1
CAQUETA,BELEN DE LOS ANDAQUIES,PUBLICO,ACTIVO,BUS,1975,8
CAQUETA,BELEN DE LOS ANDAQUIES,PARTICULAR,ACTIVO,CAMION,1975,1
CAQUETA,BELEN DE LOS ANDAQUIES,PUBLICO,ACTIVO,CAMION,1975,1
CAQUETA,BELEN DE LOS ANDAQUIES,PARTICULAR,ACTIVO,CAMIONETA,1975,9
CAQUETA,BELEN DE LOS ANDAQUIES,PUBLICO,ACTIVO,CAMPERO,1975,2
CAQUETA,BELEN DE LOS ANDAQUIES,OFICIAL,ACTIVO,CAMPERO,1975,3
CAQUETA,BELEN DE LOS ANDAQUIES,PARTICULAR,ACTIVO,CAMPERO,1975,11
CAQUETA,BELEN DE LOS ANDAQUIES,PARTICULAR,ACTIVO,VOLQUETA,1975,1
CAQUETA,BELEN DE LOS ANDAQUIES,PUBLICO,ACTIVO,VOLQUETA,1975,1
CAQUETA,BELEN DE LOS ANDAQUIES,OFICIAL,ACTIVO,VOLQUETA,1975,2
CAQUETA,EL PAUJIL,PARTICULAR,ACTIVO,AUTOMOVIL,1975,2
CAQUETA,EL PAUJIL,OFICIAL,ACTIVO,BUS,1975,1
CAQUETA,EL PAUJIL,PUBLICO,ACTIVO,CAMION,1975,2
CAQUETA,EL PAUJIL,PARTICULAR,ACTIVO,CAMION,1975,1
CAQUETA,EL PAUJIL,PUBLICO,ACTIVO,CAMIONETA,1975,1
CAQUETA,EL PAUJIL,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CAQUETA,EL PAUJIL,PARTICULAR,ACTIVO,CAMPERO,1975,4
CAQUETA,EL PAUJIL,PUBLICO,ACTIVO,CAMPERO,1975,2
CAQUETA,EL PAUJIL,PARTICULAR,ACTIVO,MOTOCICLETA,1975,4
CAQUETA,FLORENCIA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,3
CAQUETA,FLORENCIA,PUBLICO,ACTIVO,BUS,1975,4
CAQUETA,FLORENCIA,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CAQUETA,FLORENCIA,PUBLICO,ACTIVO,CAMPERO,1975,4
CAQUETA,FLORENCIA,PARTICULAR,ACTIVO,CAMPERO,1975,7
CAQUETA,SAN VICENTE DEL CAGUAN,PARTICULAR,ACTIVO,CAMION,1975,1
CAQUETA,SAN VICENTE DEL CAGUAN,PUBLICO,ACTIVO,CAMPERO,1975,1
CASANARE,AGUAZUL,PARTICULAR,ACTIVO,AUTOMOVIL,1975,6
CASANARE,AGUAZUL,PUBLICO,ACTIVO,BUS,1975,1
CASANARE,AGUAZUL,PARTICULAR,ACTIVO,CAMION,1975,2
CASANARE,AGUAZUL,PUBLICO,ACTIVO,CAMION,1975,1
CASANARE,AGUAZUL,PUBLICO,ACTIVO,CAMIONETA,1975,1
CASANARE,AGUAZUL,PARTICULAR,ACTIVO,CAMIONETA,1975,2
CASANARE,AGUAZUL,PARTICULAR,ACTIVO,CAMPERO,1975,3
CASANARE,AGUAZUL,PUBLICO,ACTIVO,TRACTOCAMION,1975,1
CASANARE,YOPAL,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
CASANARE,YOPAL,PUBLICO,ACTIVO,CAMION,1975,1
CASANARE,YOPAL,PARTICULAR,ACTIVO,CAMION,1975,1
CASANARE,YOPAL,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CASANARE,YOPAL,PARTICULAR,ACTIVO,CAMPERO,1975,2
CASANARE,YOPAL,PUBLICO,ACTIVO,VOLQUETA,1975,1
CAUCA,CALOTO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
CAUCA,CALOTO,PARTICULAR,ACTIVO,CAMION,1975,1
CAUCA,EL TAMBO,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CAUCA,EL TAMBO,PARTICULAR,ACTIVO,CAMPERO,1975,1
CAUCA,MIRANDA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
CAUCA,MIRANDA,PUBLICO,ACTIVO,BUS,1975,1
CAUCA,MIRANDA,PARTICULAR,ACTIVO,CAMION,1975,2
CAUCA,MIRANDA,PUBLICO,ACTIVO,CAMION,1975,9
CAUCA,MIRANDA,PARTICULAR,ACTIVO,CAMIONETA,1975,2
CAUCA,MIRANDA,PARTICULAR,ACTIVO,CAMPERO,1975,5
CAUCA,MIRANDA,PUBLICO,ACTIVO,CAMPERO,1975,1
CAUCA,MIRANDA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,2
CAUCA,MIRANDA,PUBLICO,ACTIVO,TRACTOCAMION,1975,2
CAUCA,MIRANDA,PARTICULAR,ACTIVO,VOLQUETA,1975,1
CAUCA,PATIA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
CAUCA,PATIA,PUBLICO,ACTIVO,BUS,1975,1
CAUCA,PATIA,PUBLICO,ACTIVO,CAMION,1975,1
CAUCA,PATIA,PARTICULAR,ACTIVO,CAMIONETA,1975,2
CAUCA,PATIA,PARTICULAR,ACTIVO,CAMPERO,1975,4
CAUCA,PIENDAMO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,1
CAUCA,PIENDAMO,PARTICULAR,ACTIVO,CAMION,1975,1
CAUCA,PIENDAMO,PUBLICO,ACTIVO,CAMION,1975,1
CAUCA,PIENDAMO,PARTICULAR,ACTIVO,CAMIONETA,1975,4
CAUCA,PIENDAMO,PUBLICO,ACTIVO,CAMPERO,1975,9
CAUCA,PIENDAMO,PARTICULAR,ACTIVO,CAMPERO,1975,1
CAUCA,POPAYAN,PARTICULAR,ACTIVO,AUTOMOVIL,1975,24
CAUCA,POPAYAN,PUBLICO,ACTIVO,BUS,1975,7
CAUCA,POPAYAN,PARTICULAR,ACTIVO,CAMION,1975,1
CAUCA,POPAYAN,PARTICULAR,ACTIVO,CAMIONETA,1975,5
CAUCA,POPAYAN,PARTICULAR,ACTIVO,CAMPERO,1975,6
CAUCA,POPAYAN,PUBLICO,ACTIVO,CAMPERO,1975,1
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,48
CAUCA,PUERTO TEJADA,PUBLICO,ACTIVO,BUS,1975,3
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,BUSETA,1975,1
CAUCA,PUERTO TEJADA,OFICIAL,ACTIVO,CAMION,1975,1
CAUCA,PUERTO TEJADA,PUBLICO,ACTIVO,CAMION,1975,4
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,CAMION,1975,8
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,CAMIONETA,1975,5
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,CAMPERO,1975,10
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,MAQ. AGRICOLA,1975,21
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,MOTOCICLETA,1975,3
CAUCA,PUERTO TEJADA,PARTICULAR,ACTIVO,VOLQUETA,1975,2
CAUCA,SANTANDER DE QUILICHAO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,2
CAUCA,SANTANDER DE QUILICHAO,PUBLICO,ACTIVO,BUS,1975,3
CAUCA,SANTANDER DE QUILICHAO,PUBLICO,ACTIVO,CAMION,1975,3
CAUCA,SANTANDER DE QUILICHAO,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CAUCA,SANTANDER DE QUILICHAO,PUBLICO,ACTIVO,CAMPERO,1975,1
CAUCA,SANTANDER DE QUILICHAO,PARTICULAR,ACTIVO,CAMPERO,1975,2
CAUCA,SANTANDER DE QUILICHAO,PARTICULAR,ACTIVO,TRACTOCAMION,1975,1
CAUCA,TIMBIO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,152
CAUCA,TIMBIO,PUBLICO,ACTIVO,AUTOMOVIL,1975,1
CAUCA,TIMBIO,PUBLICO,ACTIVO,BUS,1975,7
CAUCA,TIMBIO,PARTICULAR,ACTIVO,BUS,1975,1
CAUCA,TIMBIO,OFICIAL,ACTIVO,BUS,1975,1
CAUCA,TIMBIO,PUBLICO,ACTIVO,BUSETA,1975,2
CAUCA,TIMBIO,PUBLICO,ACTIVO,CAMION,1975,10
CAUCA,TIMBIO,PARTICULAR,ACTIVO,CAMION,1975,11
CAUCA,TIMBIO,OFICIAL,ACTIVO,CAMION,1975,1
CAUCA,TIMBIO,OFICIAL,ACTIVO,CAMIONETA,1975,2
CAUCA,TIMBIO,PARTICULAR,ACTIVO,CAMIONETA,1975,33
CAUCA,TIMBIO,PUBLICO,ACTIVO,CAMIONETA,1975,1
CAUCA,TIMBIO,PARTICULAR,ACTIVO,CAMPERO,1975,27
CAUCA,TIMBIO,OFICIAL,ACTIVO,CAMPERO,1975,3
CAUCA,TIMBIO,PUBLICO,ACTIVO,CAMPERO,1975,5
CAUCA,TIMBIO,PARTICULAR,ACTIVO,MOTOCICLETA,1975,14
CAUCA,TIMBIO,PUBLICO,ACTIVO,TRACTOCAMION,1975,1
CAUCA,TIMBIO,PUBLICO,ACTIVO,VOLQUETA,1975,3
CAUCA,TIMBIO,PARTICULAR,ACTIVO,VOLQUETA,1975,4
CESAR,AGUACHICA,PARTICULAR,ACTIVO,AUTOMOVIL,1975,8
CESAR,AGUACHICA,PUBLICO,ACTIVO,AUTOMOVIL,1975,3
CESAR,AGUACHICA,PARTICULAR,ACTIVO,CAMION,1975,8
CESAR,AGUACHICA,PUBLICO,ACTIVO,CAMIONETA,1975,6
CESAR,AGUACHICA,PARTICULAR,ACTIVO,CAMIONETA,1975,22
CESAR,AGUACHICA,PARTICULAR,ACTIVO,CAMPERO,1975,10
CESAR,AGUACHICA,PUBLICO,ACTIVO,CAMPERO,1975,3
CESAR,AGUACHICA,PUBLICO,ACTIVO,TRACTOCAMION,1975,1
CESAR,AGUACHICA,PARTICULAR,ACTIVO,VOLQUETA,1975,2
CESAR,AGUSTIN CODAZZI,PUBLICO,ACTIVO,CAMION,1975,1
CESAR,AGUSTIN CODAZZI,PARTICULAR,ACTIVO,CAMIONETA,1975,1
CESAR,AGUSTIN CODAZZI,PUBLICO,ACTIVO,CAMIONETA,1975,1
CESAR,AGUSTIN CODAZZI,PUBLICO,ACTIVO,CAMPERO,1975,1
CESAR,AGUSTIN CODAZZI,OFICIAL,ACTIVO,CAMPERO,1975,1
CESAR,AGUSTIN CODAZZI,PARTICULAR,ACTIVO,MOTOCICLETA,1975,1
CESAR,AGUSTIN CODAZZI,PUBLICO,ACTIVO,VOLQUETA,1975,1
