DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2010-01-13,1
VALLE,JAMUNDI,76364,MOTOCICLETA,2010-01-13,1
NARINO,OSPINA,52506,MOTOCICLETA,2010-01-13,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-13,1
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2010-01-13,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-13,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-13,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-13,1
VALLE,CALI (CT),76001,CAMIONETA,2010-01-13,1
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2010-01-13,1
CUNDINAMARCA,FUSAGASUGA,25290,AUTOMOVIL,2010-01-13,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-13,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-13,1
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-01-13,1
VALLE,CALI (CT),76001,FURGON,2010-01-13,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-13,1
NARINO,IPIALES,52356,CAMIONETA,2010-01-13,1
BOLIVAR,BARRANCO DE LOBA,13074,VOLQUETA,2010-01-13,1
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2010-01-13,1
ATLANTICO,BARRANQUILLA (CT),80010,TRACTO CAMION,2010-01-13,1
NARINO,PASTO (CT),52001,CAMPERO,2010-01-13,1
BOGOTA,BOGOTA D.C. (CT),11001,TAXI,2010-01-13,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-13,1
VALLE,PALMIRA,76520,VOLQUETA,2010-01-13,1
GUAJIRA,RIOHACHA (CT),44001,CAMIONETA,2010-01-13,1
HUILA,PITALITO,41551,CAMION,2010-01-13,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-01-13,1
QUINDIO,QUIMBAYA,63594,AUTOMOVIL,2010-01-13,1
VALLE,YUMBO,76892,AUTOMOVIL,2010-01-13,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-14,1
VALLE,CARTAGO,76147,MOTOCICLETA,2010-01-14,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-14,1
TOLIMA,PLANADAS,73555,MOTOCICLETA,2010-01-14,1
SANTANDER,BARBOSA,68077,MOTOCICLETA,2010-01-14,1
RISARALDA,BELEN DE UMBRIA,66088,MOTOCICLETA,2010-01-14,1
NORTE DE SANTANDER,ABREGO,54003,MOTOCICLETA,2010-01-14,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2010-01-14,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-14,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2010-01-14,1
HUILA,ACEVEDO,41006,MOTOCICLETA,2010-01-14,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-14,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-14,1
NARINO,CHACHAGUI,52240,MOTOCICLETA,2010-01-14,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2010-01-14,1
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2010-01-14,1
QUINDIO,MONTENEGRO,63470,MOTOCICLETA,2010-01-14,1
VALLE,EL CERRITO,76248,MOTOCICLETA,2010-01-14,1
VALLE,FLORIDA,76275,MOTOCICLETA,2010-01-14,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2010-01-14,1
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2010-01-14,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2010-01-14,1
BOLIVAR,CARTAGENA (CT),13001,AUTOMOVIL,2010-01-14,1
VALLE,CALI (CT),76001,CAMPERO,2010-01-14,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-14,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-14,1
BOYACA,TUNJA (CT),15001,CAMION,2010-01-14,1
SANTANDER,SIMACOTA,68745,CAMPERO,2010-01-14,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-14,1
CAUCA,TIMBIO,19807,CAMION,2010-01-14,1
NARINO,PASTO (CT),52001,CAMION,2010-01-14,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-14,1
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-01-14,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-14,1
VALLE,PALMIRA,76520,AUTOMOVIL,2010-01-14,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-14,1
CESAR,VALLEDUPAR (CT),20001,AUTOMOVIL,2010-01-14,1
CALDAS,MANIZALES (CT),17001,CAMIONETA,2010-01-14,1
ATLANTICO,GALAPA,82960,CAMION,2010-01-14,1
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2010-01-15,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2010-01-15,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2010-01-15,1
CAQUETA,SAN VICENTE DEL CAGUAN,18753,MOTOCICLETA,2010-01-15,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-15,1
HUILA,TESALIA,41797,MOTOCICLETA,2010-01-15,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2010-01-15,1
TOLIMA,FRESNO,73283,MOTOCICLETA,2010-01-15,1
SUCRE,SAN MARCOS,70708,MOTOCICLETA,2010-01-15,1
CORDOBA,CERETE,23162,MOTOCICLETA,2010-01-15,1
NARINO,LA CRUZ,52378,MOTOCICLETA,2010-01-15,1
ANTIOQUIA,APARTADO,50450,MOTOCICLETA,2010-01-15,1
TOLIMA,PURIFICACION,73585,MOTOCICLETA,2010-01-15,1
VALLE,JAMUNDI,76364,MOTOCICLETA,2010-01-15,1
HUILA,PITALITO,41551,MOTOCICLETA,2010-01-15,1
HUILA,CAMPOALEGRE,41132,MOTOCICLETA,2010-01-15,1
MAGDALENA,CIENAGA,47189,MOTOCICLETA,2010-01-15,1
SUCRE,SAN PEDRO,70717,MOTOCICLETA,2010-01-15,1
NORTE DE SANTANDER,EL ZULIA,54261,MOTOCICLETA,2010-01-15,1
VALLE,CANDELARIA,76130,MOTOCICLETA,2010-01-15,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-15,1
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2010-01-15,1
ANTIOQUIA,RIONEGRO,56150,AUTOMOVIL,2010-01-15,1
ANTIOQUIA,RIONEGRO,56150,VOLQUETA,2010-01-15,1
ANTIOQUIA,RIONEGRO,56150,CAMIONETA,2010-01-15,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMPERO,2010-01-15,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865,CAMPERO,2010-01-15,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-15,1
MAGDALENA,SANTA MARTA (CT),47001,TRACTO CAMION,2010-01-15,1
CORDOBA,MONTERIA (CT),23001,CAMION,2010-01-15,1
ANTIOQUIA,RIONEGRO,56150,CAMPERO,2010-01-15,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-15,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-15,1
CUNDINAMARCA,FACATATIVA,25269,CAMIONETA,2010-01-15,1
ANTIOQUIA,MEDELLIN (CT),50010,BUSETA,2010-01-15,1
NORTE DE SANTANDER,PAMPLONA,54518,CAMION,2010-01-15,1
ANTIOQUIA,APARTADO,50450,CAMIONETA,2010-01-15,1
NARINO,PASTO (CT),52001,CAMIONETA,2010-01-15,1
BOGOTA,BOGOTA D.C. (CT),11001,TAXI,2010-01-15,1
ANTIOQUIA,EL CARMEN DE VIBORAL,51480,CAMPERO,2010-01-15,1
RISARALDA,BELEN DE UMBRIA,66088,CAMION,2010-01-15,1
VALLE,CALI (CT),76001,CAMION,2010-01-15,1
BOLIVAR,MOMPOS,13468,CAMIONETA,2010-01-15,1
BOLIVAR,SANTA ROSA DEL SUR,13688,CAMPERO,2010-01-15,1
ANTIOQUIA,BELLO,50880,FURGON,2010-01-15,1
CORDOBA,CHINU,23182,AUTOMOVIL,2010-01-15,1
CORDOBA,MONTERIA (CT),23001,CAMIONETA,2010-01-15,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-16,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-16,1
NARINO,IPIALES,52356,MOTOCICLETA,2010-01-16,1
CAUCA,ARGELIA,19050,MOTOCICLETA,2010-01-16,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-16,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2010-01-16,1
HUILA,PITALITO,41551,MOTOCICLETA,2010-01-16,1
CAUCA,PAEZ,19517,MOTOCICLETA,2010-01-16,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-16,1
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2010-01-16,1
NARINO,PUPIALES,52585,MOTOCICLETA,2010-01-16,1
NARINO,SANDONA,52683,MOTOCICLETA,2010-01-16,1
CAUCA,MIRANDA,19455,MOTOCICLETA,2010-01-16,1
CALDAS,LA DORADA,17380,MOTOCICLETA,2010-01-16,1
GUAJIRA,MAICAO,44430,MOTOCICLETA,2010-01-16,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-16,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-16,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-16,1
NARINO,IPIALES,52356,AUTOMOVIL,2010-01-16,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843,CAMION,2010-01-16,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-16,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-16,1
VALLE,CALI (CT),76001,CAMION,2010-01-16,1
CAQUETA,FLORENCIA (CT),18001,CAMIONETA,2010-01-16,1
NARINO,SAN PABLO,52693,CAMPERO,2010-01-16,1
SUCRE,SAN ONOFRE,70713,TRACTOR,2010-01-16,1
NARINO,EL TABLON DE GOMEZ,52258,AUTOMOVIL,2010-01-16,1
HUILA,NEIVA (CT),41001,CAMION,2010-01-16,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2010-01-16,1
SANTANDER,GIRON,68307,MOTOCICLETA,2010-01-17,1
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2010-01-17,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-17,1
CAUCA,FLORENCIA,19290,MOTOCICLETA,2010-01-17,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-17,1
HUILA,LA ARGENTINA,41378,MOTOCICLETA,2010-01-17,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-17,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2010-01-17,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2010-01-17,1
VALLE,BUENAVENTURA,76109,MOTOCICLETA,2010-01-17,1
CAUCA,TIMBIO,19807,MOTOCICLETA,2010-01-17,1
BOYACA,TUNJA (CT),15001,MOTOCICLETA,2010-01-17,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-17,1
VALLE,YUMBO,76892,MOTOCICLETA,2010-01-17,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-17,1
CAUCA,CALOTO,19142,MOTOCICLETA,2010-01-17,1
HUILA,ALGECIRAS,41020,MOTOCICLETA,2010-01-17,1
VALLE,CANDELARIA,76130,MOTOCICLETA,2010-01-17,1
VALLE,JAMUNDI,76364,MOTOCICLETA,2010-01-17,1
CAUCA,PUERTO TEJADA,19573,MOTOCICLETA,2010-01-17,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2010-01-17,1
NORTE DE SANTANDER,LOS PATIOS,54405,MOTOCICLETA,2010-01-17,1
HUILA,SUAZA,41770,MOTOCICLETA,2010-01-17,1
NORTE DE SANTANDER,OCANA,54498,CAMIONETA,2010-01-17,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-17,1
PUTUMAYO,ORITO,86320,CAMIONETA,2010-01-17,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-17,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-17,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-17,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-17,1
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2010-01-17,1
SANTANDER,FLORIDABLANCA,68276,MOTOCICLETA,2010-01-18,1
SANTANDER,LOS SANTOS,68418,MOTOCICLETA,2010-01-18,1
VALLE,CARTAGO,76147,MOTOCICLETA,2010-01-18,1
PUTUMAYO,ORITO,86320,MOTOCICLETA,2010-01-18,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2010-01-18,1
NARINO,IPIALES,52356,MOTOCICLETA,2010-01-18,1
ANTIOQUIA,GUARNE,53180,MOTOCICLETA,2010-01-18,1
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2010-01-18,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-18,1
TOLIMA,SALDANA,73671,MOTOCICLETA,2010-01-18,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-18,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2010-01-18,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-18,1
NORTE DE SANTANDER,ABREGO,54003,MOTOCICLETA,2010-01-18,1
ANTIOQUIA,ENVIGADO,52660,AUTOMOVIL,2010-01-18,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-18,1
ATLANTICO,MALAMBO,84330,CAMIONETA,2010-01-18,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-18,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-18,1
RISARALDA,PEREIRA (CT),66001,CAMIONETA,2010-01-18,1
NARINO,PASTO (CT),52001,CAMPERO,2010-01-18,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-18,1
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-01-18,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMPERO,2010-01-18,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-18,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMPERO,2010-01-18,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2010-01-18,1
BOGOTA,BOGOTA D.C. (CT),11001,MONTACARGA,2010-01-18,1
VALLE,CALI (CT),76001,CAMIONETA,2010-01-18,1
GUAJIRA,BARRANCAS,44078,CAMIONETA,2010-01-18,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843,CAMION,2010-01-18,1
VALLE,BUENAVENTURA,76109,VEHICULO PANEL,2010-01-18,1
ANTIOQUIA,SABANETA,56310,CAMION,2010-01-18,1
VALLE,CANDELARIA,76130,CAMION,2010-01-18,1
CUNDINAMARCA,ZIPAQUIRA,25899,CAMPERO,2010-01-18,1
NARINO,PUPIALES,52585,AUTOMOVIL,2010-01-18,1
HUILA,GARZON,41298,MOTOCICLETA,2010-01-19,1
NARINO,LA UNION,52399,MOTOCICLETA,2010-01-19,1
CAQUETA,FLORENCIA (CT),18001,MOTOCICLETA,2010-01-19,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-19,1
CAUCA,PADILLA,19513,MOTOCICLETA,2010-01-19,1
CAUCA,VILLA RICA,19845,MOTOCICLETA,2010-01-19,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-19,1
PUTUMAYO,ORITO,86320,MOTOCICLETA,2010-01-19,1
VALLE,TULUA,76834,MOTOCICLETA,2010-01-19,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2010-01-19,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2010-01-19,1
CAUCA,SUAREZ,19780,MOTOCICLETA,2010-01-19,1
VALLE,BUENAVENTURA,76109,MOTOCICLETA,2010-01-19,1
VALLE,PALMIRA,76520,MOTOCICLETA,2010-01-19,1
SUCRE,OVEJAS,70508,MOTOCICLETA,2010-01-19,1
NARINO,IPIALES,52356,MOTOCICLETA,2010-01-19,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-19,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2010-01-19,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2010-01-19,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2010-01-19,1
HUILA,LA ARGENTINA,41378,MOTOCICLETA,2010-01-19,1
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2010-01-19,1
NARINO,PUPIALES,52585,MOTOCICLETA,2010-01-19,1
ANTIOQUIA,YARUMAL,58870,MOTOCICLETA,2010-01-19,1
NARINO,EL TAMBO,52260,MOTOCICLETA,2010-01-19,1
NARINO,SAN PABLO,52693,MOTOCICLETA,2010-01-19,1
VALLE,JAMUNDI,25758,CAMION,2010-01-19,1
TOLIMA,IBAGUE (CT),73001,AUTOMOVIL,2010-01-19,1
NARINO,GUALMATAN,52323,TAXI,2010-01-19,1
VALLE,CALI (CT),76001,GRUA,2010-01-19,1
HUILA,NEIVA (CT),41001,CAMION,2010-01-19,1
ANTIOQUIA,ITAGUI,53600,AUTOMOVIL,2010-01-19,1
CESAR,VALLEDUPAR (CT),20001,CAMIONETA,2010-01-19,1
CUNDINAMARCA,ZIPAQUIRA,25899,CAMION,2010-01-19,1
VALLE,JAMUNDI,76364,AUTOMOVIL,2010-01-19,1
GUAJIRA,SAN JUAN DEL CESAR,44650,AUTOMOVIL,2010-01-19,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-19,1
CUNDINAMARCA,FACATATIVA,25269,CAMION,2010-01-19,1
ATLANTICO,SOLEDAD,87580,AUTOMOVIL,2010-01-19,1
NORTE DE SANTANDER,CUCUTA (CT),54001,AUTOMOVIL,2010-01-19,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-19,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-19,1
NARINO,SANDONA,52683,AUTOMOVIL,2010-01-19,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2010-01-20,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-20,1
CORDOBA,BUENAVISTA,23079,MOTOCICLETA,2010-01-20,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-01-20,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-20,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-20,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-20,1
VALLE,PALMIRA,76520,MOTOCICLETA,2010-01-20,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2010-01-20,1
QUINDIO,ARMENIA (CT),63001,MOTOCICLETA,2010-01-20,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-20,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2010-01-20,1
CORDOBA,SAHAGUN,23660,MOTOCICLETA,2010-01-20,1
VALLE,CARTAGO,76147,MOTOCICLETA,2010-01-20,1
NARINO,SAN LORENZO,52687,MOTOCICLETA,2010-01-20,1
SANTANDER,BARBOSA,68077,MOTOCICLETA,2010-01-20,1
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2010-01-20,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2010-01-20,1
GUAJIRA,MAICAO,44430,CAMIONETA,2010-01-20,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-20,1
CORDOBA,SAN ANTERO,23672,CAMION,2010-01-20,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-20,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-20,1
CUNDINAMARCA,SOACHA,25754,CAMION,2010-01-20,1
BOLIVAR,SANTA ROSA DEL SUR,13688,CAMIONETA,2010-01-20,1
CALDAS,MANIZALES (CT),17001,CAMPERO,2010-01-20,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-20,1
NORTE DE SANTANDER,CUCUTA (CT),54001,VOLQUETA,2010-01-20,1
CORDOBA,PLANETA RICA,23555,CAMIONETA,2010-01-20,1
ANTIOQUIA,ARBOLETES,50510,CAMION,2010-01-20,1
NARINO,SAN ANDRES DE TUMACO,52835,CAMIONETA,2010-01-20,1
VALLE,CALI (CT),76001,CAMIONETA,2010-01-20,1
VALLE,LA UNION,76400,TRACTO CAMION,2010-01-20,1
CAQUETA,FLORENCIA (CT),18001,CAMION,2010-01-20,1
VALLE,CALI (CT),76001,TRACTO CAMION,2010-01-20,1
SANTANDER,BUCARAMANGA (CT),68001,CAMIONETA,2010-01-20,1
MAGDALENA,SANTA MARTA (CT),47001,CAMIONETA,2010-01-20,1
ANTIOQUIA,MEDELLIN (CT),50010,TAXI,2010-01-20,1
CUNDINAMARCA,FUNZA,25286,AUTOMOVIL,2010-01-20,1
VALLE,ROLDANILLO,76622,CAMION,2010-01-20,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2010-01-21,1
GUAJIRA,HATONUEVO,44378,MOTOCICLETA,2010-01-21,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2010-01-21,1
MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,47692,MOTOCICLETA,2010-01-21,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2010-01-21,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2010-01-21,1
ANTIOQUIA,PUERTO BERRIO,55790,MOTOCICLETA,2010-01-21,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-21,1
ANTIOQUIA,APARTADO,50450,MOTOCICLETA,2010-01-21,1
VALLE,PRADERA,76563,MOTOCICLETA,2010-01-21,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-21,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-21,1
VALLE,PALMIRA,76520,MOTOCICLETA,2010-01-21,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-21,1
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2010-01-21,1
ANTIOQUIA,SABANETA,56310,MOTOCICLETA,2010-01-21,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2010-01-21,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2010-01-21,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2010-01-21,1
BOLIVAR,EL CARMEN DE BOLIVAR,13244,MOTOCICLETA,2010-01-21,1
TOLIMA,FALAN,73270,CAMION,2010-01-21,1
SANTANDER,SABANA DE TORRES,68655,VOLQUETA,2010-01-21,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2010-01-21,1
MAGDALENA,CIENAGA,47189,CAMIONETA,2010-01-21,1
ANTIOQUIA,YARUMAL,58870,CAMION,2010-01-21,1
VALLE,CALI (CT),76001,CAMIONETA,2010-01-21,1
TOLIMA,GUAMO,73319,CAMIONETA,2010-01-21,1
CAUCA,PUERTO TEJADA,19573,BUS,2010-01-21,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMPERO,2010-01-21,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2010-01-21,1
NARINO,IPIALES,52356,AUTOMOVIL,2010-01-21,1
ANTIOQUIA,BELLO,50880,TAXI,2010-01-21,1
BOGOTA,BOGOTA D.C. (CT),11001,FURGON,2010-01-21,1
QUINDIO,MONTENEGRO,63470,CAMIONETA,2010-01-21,1
SANTANDER,CIMITARRA,68190,CAMION,2010-01-21,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2010-01-21,1
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2010-01-21,1
NARINO,IMUES,52354,AUTOMOVIL,2010-01-21,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-21,1
CORDOBA,MOMIL,23464,VOLQUETA,2010-01-21,1
ANTIOQUIA,ENVIGADO,52660,AUTOMOVIL,2010-01-21,1
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2010-01-21,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2010-01-21,1
SANTANDER,PIEDECUESTA,68547,CAMION,2010-01-21,1
VALLE,EL CERRITO,76248,MOTOCICLETA,2010-01-22,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2010-01-22,1
CAUCA,PAEZ,19517,MOTOCICLETA,2010-01-22,1
CESAR,ASTREA,20032,MOTOCICLETA,2010-01-22,1
VALLE,CALI (CT),76001,MOTOCICLETA,2010-01-22,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2010-01-22,1
SAN ANDRES,SAN ANDRES (CT),88001,MOTOCICLETA,2010-01-22,1
CHOCO,MEDIO SAN JUAN,27450,MOTOCICLETA,2010-01-22,1
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2010-01-22,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2010-01-22,1
CORDOBA,CERETE,23162,MOTOCICLETA,2010-01-22,1
CORDOBA,COTORRA,23300,MOTOCICLETA,2010-01-22,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2010-01-22,1
HUILA,PITALITO,41551,MOTOCICLETA,2010-01-22,1
VALLE,PRADERA,76563,MOTOCICLETA,2010-01-22,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2010-01-22,1
VALLE,PALMIRA,76520,MOTOCICLETA,2010-01-22,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2010-01-22,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2010-01-22,1
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2010-01-22,1
META,SAN MARTIN,50689,MOTOCICLETA,2010-01-22,1
ANTIOQUIA,AMAGA,50300,MOTOCICLETA,2010-01-22,1
VALLE,BUENAVENTURA,76109,MOTOCICLETA,2010-01-22,1
VALLE,GUADALAJARA DE BUGA,76111,MOTOCICLETA,2010-01-22,1
VALLE,ROLDANILLO,76622,MOTOCICLETA,2010-01-22,1
GUAJIRA,MAICAO,44430,CAMIONETA,2010-01-22,1
ANTIOQUIA,ENVIGADO,52660,TAXI,2010-01-22,1
CUNDINAMARCA,SOACHA,25754,MONTACARGA,2010-01-22,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2010-01-22,1
PUTUMAYO,PUERTO ASIS,86568,CAMIONETA,2010-01-22,1
NARINO,PASTO (CT),52001,CAMIONETA,2010-01-22,1
CAUCA,CORINTO,19212,TRACTOR,2010-01-22,1
VALLE,CALI (CT),76001,AUTOMOVIL,2010-01-22,1
