AÑO,CODIGO_DANE_MUNICIPIO,DEPARTAMENTO,MUNICIPIO,TIPO_VEHICULO,VEHICULOS_REGISTRADOS,VEHICULOS_HURTADOS,VEHICULOS_RECUPERADOS
1940,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,1.0,0.0,0.0
1940,76622,VALLE DEL CAUCA,ROLDANILLO,AUTOMOTOR,1.0,0.0,0.0
1940,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,1.0,0.0,0.0
1940,76895,VALLE DEL CAUCA,ZARZAL,AUTOMOTOR,1.0,0.0,0.0
1941,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,32.0,0.0,0.0
1941,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,32.0,0.0,0.0
1941,05088,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1941,05266,ANTIOQUIA,ENVIGADO,AUTOMOTOR,1.0,0.0,0.0
1941,05360,ANTIOQUIA,ITAGUI,AUTOMOTOR,2.0,0.0,0.0
1941,05440,ANTIOQUIA,MARINILLA,AUTOMOTOR,1.0,0.0,0.0
1941,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,83.0,0.0,0.0
1941,05847,ANTIOQUIA,URRAO,AUTOMOTOR,1.0,0.0,0.0
1941,13683,BOLIVAR,SANTA ROSA,AUTOMOTOR,1.0,0.0,0.0
1941,15204,BOYACA,COMBITA,AUTOMOTOR,2.0,0.0,0.0
1941,15238,BOYACA,DUITAMA,AUTOMOTOR,2.0,0.0,0.0
1941,17001,CALDAS,MANIZALES,AUTOMOTOR,3.0,0.0,0.0
1941,17380,CALDAS,LA DORADA,AUTOMOTOR,2.0,0.0,0.0
1941,18094,CAQUETA,BELEN DE LOS ANDAQUIES,AUTOMOTOR,3.0,0.0,0.0
1941,19532,CAUCA,PATIA,AUTOMOTOR,1.0,0.0,0.0
1941,19807,CAUCA,TIMBIO,AUTOMOTOR,3.0,0.0,0.0
1941,25151,CUNDINAMARCA,CAQUEZA,AUTOMOTOR,1.0,0.0,0.0
1941,25183,CUNDINAMARCA,CHOCONTA,AUTOMOTOR,1.0,0.0,0.0
1941,25473,CUNDINAMARCA,MOSQUERA,AUTOMOTOR,1.0,0.0,0.0
1941,25736,CUNDINAMARCA,SESQUILE,AUTOMOTOR,4.0,0.0,0.0
1941,41298,HUILA,GARZON,AUTOMOTOR,1.0,0.0,0.0
1941,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,32.0,0.0,0.0
1941,50880,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1941,52660,ANTIOQUIA,ENVIGADO,AUTOMOTOR,1.0,0.0,0.0
1941,52788,NARINO,TANGUA,AUTOMOTOR,2.0,0.0,0.0
1941,53600,ANTIOQUIA,ITAGUI,AUTOMOTOR,2.0,0.0,0.0
1941,54400,ANTIOQUIA,MARINILLA,AUTOMOTOR,1.0,0.0,0.0
1941,54498,NORTE DE SANTANDER,OCANA,MOTOCICLETA,1.0,0.0,0.0
1941,56560,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,83.0,0.0,0.0
1941,58470,ANTIOQUIA,URRAO,AUTOMOTOR,1.0,0.0,0.0
1941,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,20.0,0.0,0.0
1941,68081,SANTANDER,BARRANCABERMEJA,AUTOMOTOR,2.0,0.0,0.0
1941,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,1.0,0.0,0.0
1941,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,2.0,0.0,0.0
1941,76736,VALLE DEL CAUCA,SEVILLA,MOTOCICLETA,1.0,0.0,0.0
1941,76892,VALLE DEL CAUCA,YUMBO,AUTOMOTOR,1.0,0.0,0.0
1942,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,10.0,0.0,0.0
1942,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,10.0,0.0,0.0
1942,05088,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1942,05154,ANTIOQUIA,CAUCASIA,AUTOMOTOR,1.0,0.0,0.0
1942,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,62.0,0.0,0.0
1942,08078,ATLANTICO,BARANOA,AUTOMOTOR,4.0,0.0,0.0
1942,15204,BOYACA,COMBITA,AUTOMOTOR,3.0,0.0,0.0
1942,15469,BOYACA,MONIQUIRA,AUTOMOTOR,1.0,0.0,0.0
1942,15693,BOYACA,SANTA ROSA DE VITERBO,AUTOMOTOR,1.0,0.0,0.0
1942,17001,CALDAS,MANIZALES,AUTOMOTOR,2.0,0.0,0.0
1942,17380,CALDAS,LA DORADA,AUTOMOTOR,1.0,0.0,0.0
1942,19807,CAUCA,TIMBIO,AUTOMOTOR,4.0,0.0,0.0
1942,23350,CORDOBA,LA APARTADA,AUTOMOTOR,1.0,0.0,0.0
1942,25183,CUNDINAMARCA,CHOCONTA,MOTOCICLETA,1.0,0.0,0.0
1942,25290,CUNDINAMARCA,FUSAGASUGA,AUTOMOTOR,1.0,0.0,0.0
1942,25377,CUNDINAMARCA,LA CALERA,AUTOMOTOR,1.0,0.0,0.0
1942,25513,CUNDINAMARCA,PACHO,AUTOMOTOR,1.0,0.0,0.0
1942,25736,CUNDINAMARCA,SESQUILE,AUTOMOTOR,4.0,0.0,0.0
1942,25799,CUNDINAMARCA,TENJO,AUTOMOTOR,1.0,0.0,0.0
1942,41551,HUILA,PITALITO,AUTOMOTOR,1.0,0.0,0.0
1942,41615,HUILA,RIVERA,AUTOMOTOR,2.0,0.0,0.0
1942,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,10.0,0.0,0.0
1942,50318,META,GUAMAL,AUTOMOTOR,1.0,0.0,0.0
1942,50880,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1942,51540,ANTIOQUIA,CAUCASIA,AUTOMOTOR,1.0,0.0,0.0
1942,56560,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,62.0,0.0,0.0
1942,63190,QUINDIO,CIRCASIA,AUTOMOTOR,1.0,0.0,0.0
1942,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,22.0,0.0,0.0
1942,73026,TOLIMA,ALVARADO,AUTOMOTOR,1.0,0.0,0.0
1942,73055,TOLIMA,ARMERO,AUTOMOTOR,1.0,0.0,0.0
1942,73319,TOLIMA,GUAMO,AUTOMOTOR,1.0,0.0,0.0
1942,73585,TOLIMA,PURIFICACION,AUTOMOTOR,1.0,0.0,0.0
1942,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,3.0,0.0,0.0
1942,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,2.0,0.0,0.0
1942,76122,VALLE DEL CAUCA,CAICEDONIA,AUTOMOTOR,1.0,0.0,0.0
1942,76147,VALLE DEL CAUCA,CARTAGO,AUTOMOTOR,2.0,0.0,0.0
1942,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,1.0,0.0,0.0
1942,80780,ATLANTICO,BARANOA,AUTOMOTOR,4.0,0.0,0.0
1943,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,2.0,0.0,0.0
1943,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,2.0,0.0,0.0
1943,13468,BOLIVAR,SANTA CRUZ DE MOMPOX,MOTOCICLETA,1.0,0.0,0.0
1943,13683,BOLIVAR,SANTA ROSA,AUTOMOTOR,1.0,0.0,0.0
1943,17174,CALDAS,CHINCHINA,AUTOMOTOR,1.0,0.0,0.0
1943,19807,CAUCA,TIMBIO,AUTOMOTOR,1.0,0.0,0.0
1943,25736,CUNDINAMARCA,SESQUILE,AUTOMOTOR,2.0,0.0,0.0
1943,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,2.0,0.0,0.0
1943,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,4.0,0.0,0.0
1943,73319,TOLIMA,GUAMO,AUTOMOTOR,1.0,0.0,0.0
1943,73349,TOLIMA,HONDA,AUTOMOTOR,1.0,0.0,0.0
1943,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,1.0,0.0,0.0
1943,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,1.0,0.0,0.0
1943,76736,VALLE DEL CAUCA,SEVILLA,AUTOMOTOR,1.0,0.0,0.0
1944,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,7.0,0.0,0.0
1944,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,7.0,0.0,0.0
1944,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,6.0,0.0,0.0
1944,15491,BOYACA,NOBSA,AUTOMOTOR,1.0,0.0,0.0
1944,15632,BOYACA,SABOYA,AUTOMOTOR,2.0,0.0,0.0
1944,47745,MAGDALENA,SITIONUEVO,AUTOMOTOR,1.0,0.0,0.0
1944,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,7.0,0.0,0.0
1944,54498,NORTE DE SANTANDER,OCANA,MOTOCICLETA,1.0,0.0,0.0
1944,56560,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,6.0,0.0,0.0
1944,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,3.0,0.0,0.0
1944,73001,TOLIMA,IBAGUE,MOTOCICLETA,1.0,0.0,0.0
1944,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,1.0,0.0,0.0
1944,76275,VALLE DEL CAUCA,FLORIDA,MOTOCICLETA,1.0,0.0,0.0
1944,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,1.0,0.0,0.0
1944,76834,VALLE DEL CAUCA,TULUA,MOTOCICLETA,1.0,0.0,0.0
1945,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,9.0,0.0,0.0
1945,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,9.0,0.0,0.0
1945,05266,ANTIOQUIA,ENVIGADO,AUTOMOTOR,1.0,0.0,0.0
1945,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,5.0,0.0,0.0
1945,13683,BOLIVAR,SANTA ROSA,AUTOMOTOR,1.0,0.0,0.0
1945,15204,BOYACA,COMBITA,AUTOMOTOR,1.0,0.0,0.0
1945,19573,CAUCA,PUERTO TEJADA,AUTOMOTOR,1.0,0.0,0.0
1945,25799,CUNDINAMARCA,TENJO,AUTOMOTOR,1.0,0.0,0.0
1945,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,9.0,0.0,0.0
1945,52660,ANTIOQUIA,ENVIGADO,AUTOMOTOR,1.0,0.0,0.0
1945,52788,NARINO,TANGUA,AUTOMOTOR,1.0,0.0,0.0
1945,52838,NARINO,TUQUERRES,AUTOMOTOR,1.0,0.0,0.0
1945,56560,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,5.0,0.0,0.0
1945,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,3.0,0.0,0.0
1945,68081,SANTANDER,BARRANCABERMEJA,AUTOMOTOR,2.0,0.0,0.0
1945,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,2.0,0.0,0.0
1945,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,1.0,0.0,0.0
1946,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,80.0,0.0,0.0
1946,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,80.0,0.0,0.0
1946,05034,ANTIOQUIA,ANDES,AUTOMOTOR,1.0,0.0,0.0
1946,05045,ANTIOQUIA,APARTADO,AUTOMOTOR,2.0,0.0,0.0
1946,05088,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1946,05154,ANTIOQUIA,CAUCASIA,AUTOMOTOR,1.0,0.0,0.0
1946,05212,ANTIOQUIA,COPACABANA,AUTOMOTOR,1.0,0.0,0.0
1946,05360,ANTIOQUIA,ITAGUI,AUTOMOTOR,10.0,0.0,0.0
1946,05615,ANTIOQUIA,RIONEGRO,AUTOMOTOR,1.0,0.0,0.0
1946,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,323.0,0.0,0.0
1946,05887,ANTIOQUIA,YARUMAL,AUTOMOTOR,2.0,0.0,0.0
1946,08078,ATLANTICO,BARANOA,AUTOMOTOR,7.0,0.0,0.0
1946,13683,BOLIVAR,SANTA ROSA,AUTOMOTOR,3.0,0.0,0.0
1946,15204,BOYACA,COMBITA,AUTOMOTOR,25.0,0.0,0.0
1946,15322,BOYACA,GUATEQUE,AUTOMOTOR,1.0,0.0,0.0
1946,15407,BOYACA,VILLA DE LEYVA,AUTOMOTOR,1.0,0.0,0.0
1946,15491,BOYACA,NOBSA,AUTOMOTOR,1.0,0.0,0.0
1946,15632,BOYACA,SABOYA,AUTOMOTOR,3.0,0.0,0.0
1946,15693,BOYACA,SANTA ROSA DE VITERBO,AUTOMOTOR,3.0,0.0,0.0
1946,17001,CALDAS,MANIZALES,AUTOMOTOR,19.0,0.0,0.0
1946,17013,CALDAS,AGUADAS,AUTOMOTOR,1.0,0.0,0.0
1946,17042,CALDAS,ANSERMA,AUTOMOTOR,3.0,0.0,0.0
1946,17380,CALDAS,LA DORADA,AUTOMOTOR,17.0,0.0,0.0
1946,17433,CALDAS,MANZANARES,AUTOMOTOR,1.0,0.0,0.0
1946,17614,CALDAS,RIOSUCIO,AUTOMOTOR,1.0,0.0,0.0
1946,18094,CAQUETA,BELEN DE LOS ANDAQUIES,AUTOMOTOR,4.0,0.0,0.0
1946,19548,CAUCA,PIENDAMO - TUNIA,AUTOMOTOR,2.0,0.0,0.0
1946,19573,CAUCA,PUERTO TEJADA,AUTOMOTOR,1.0,0.0,0.0
1946,19698,CAUCA,SANTANDER DE QUILICHAO,AUTOMOTOR,1.0,0.0,0.0
1946,19807,CAUCA,TIMBIO,AUTOMOTOR,25.0,0.0,0.0
1946,23350,CORDOBA,LA APARTADA,AUTOMOTOR,5.0,0.0,0.0
1946,23555,CORDOBA,PLANETA RICA,AUTOMOTOR,1.0,0.0,0.0
1946,25183,CUNDINAMARCA,CHOCONTA,AUTOMOTOR,1.0,0.0,0.0
1946,25260,CUNDINAMARCA,EL ROSAL,AUTOMOTOR,4.0,0.0,0.0
1946,25269,CUNDINAMARCA,FACATATIVA,AUTOMOTOR,1.0,0.0,0.0
1946,25290,CUNDINAMARCA,FUSAGASUGA,AUTOMOTOR,3.0,0.0,0.0
1946,25473,CUNDINAMARCA,MOSQUERA,AUTOMOTOR,1.0,0.0,0.0
1946,25736,CUNDINAMARCA,SESQUILE,AUTOMOTOR,5.0,0.0,0.0
1946,25740,CUNDINAMARCA,SIBATE,AUTOMOTOR,2.0,0.0,0.0
1946,25799,CUNDINAMARCA,TENJO,AUTOMOTOR,5.0,0.0,0.0
1946,25875,CUNDINAMARCA,VILLETA,AUTOMOTOR,1.0,0.0,0.0
1946,41298,HUILA,GARZON,AUTOMOTOR,2.0,0.0,0.0
1946,41551,HUILA,PITALITO,AUTOMOTOR,1.0,0.0,0.0
1946,41615,HUILA,RIVERA,AUTOMOTOR,4.0,0.0,0.0
1946,47245,MAGDALENA,EL BANCO,AUTOMOTOR,1.0,0.0,0.0
1946,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,80.0,0.0,0.0
1946,50318,META,GUAMAL,AUTOMOTOR,1.0,0.0,0.0
1946,50340,ANTIOQUIA,ANDES,AUTOMOTOR,1.0,0.0,0.0
1946,50450,META,PUERTO CONCORDIA,AUTOMOTOR,2.0,0.0,0.0
1946,50606,META,RESTREPO,AUTOMOTOR,2.0,0.0,0.0
1946,50880,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1946,51540,ANTIOQUIA,CAUCASIA,AUTOMOTOR,1.0,0.0,0.0
1946,52001,NARINO,PASTO,AUTOMOTOR,1.0,0.0,0.0
1946,52120,ANTIOQUIA,COPACABANA,AUTOMOTOR,1.0,0.0,0.0
1946,52356,NARINO,IPIALES,AUTOMOTOR,1.0,0.0,0.0
1946,52788,NARINO,TANGUA,AUTOMOTOR,2.0,0.0,0.0
1946,53600,ANTIOQUIA,ITAGUI,AUTOMOTOR,10.0,0.0,0.0
1946,54001,NORTE DE SANTANDER,CUCUTA,AUTOMOTOR,1.0,0.0,0.0
1946,54261,NORTE DE SANTANDER,EL ZULIA,AUTOMOTOR,3.0,0.0,0.0
1946,54498,NORTE DE SANTANDER,OCANA,AUTOMOTOR,3.0,0.0,0.0
1946,54518,NORTE DE SANTANDER,PAMPLONA,AUTOMOTOR,3.0,0.0,0.0
1946,54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,AUTOMOTOR,1.0,0.0,0.0
1946,56150,ANTIOQUIA,RIONEGRO,AUTOMOTOR,1.0,0.0,0.0
1946,56560,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,323.0,0.0,0.0
1946,58870,ANTIOQUIA,YARUMAL,AUTOMOTOR,2.0,0.0,0.0
1946,63130,QUINDIO,CALARCA,AUTOMOTOR,2.0,0.0,0.0
1946,63594,QUINDIO,QUIMBAYA,AUTOMOTOR,1.0,0.0,0.0
1946,66001,RISARALDA,PEREIRA,AUTOMOTOR,6.0,0.0,0.0
1946,66170,RISARALDA,DOSQUEBRADAS,AUTOMOTOR,1.0,0.0,0.0
1946,66682,RISARALDA,SANTA ROSA DE CABAL,AUTOMOTOR,2.0,0.0,0.0
1946,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,59.0,0.0,0.0
1946,68077,SANTANDER,BARBOSA,AUTOMOTOR,2.0,0.0,0.0
1946,68081,SANTANDER,BARRANCABERMEJA,AUTOMOTOR,13.0,0.0,0.0
1946,68276,SANTANDER,FLORIDABLANCA,AUTOMOTOR,1.0,0.0,0.0
1946,68861,SANTANDER,VELEZ,AUTOMOTOR,1.0,0.0,0.0
1946,70215,SUCRE,COROZAL,AUTOMOTOR,1.0,0.0,0.0
1946,70670,SUCRE,SAMPUES,AUTOMOTOR,2.0,0.0,0.0
1946,73055,TOLIMA,ARMERO,AUTOMOTOR,6.0,0.0,0.0
1946,73283,TOLIMA,FRESNO,AUTOMOTOR,1.0,0.0,0.0
1946,73319,TOLIMA,GUAMO,AUTOMOTOR,3.0,0.0,0.0
1946,73449,TOLIMA,MELGAR,AUTOMOTOR,1.0,0.0,0.0
1946,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,7.0,0.0,0.0
1946,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,22.0,0.0,0.0
1946,76130,VALLE DEL CAUCA,CANDELARIA,AUTOMOTOR,1.0,0.0,0.0
1946,76147,VALLE DEL CAUCA,CARTAGO,AUTOMOTOR,4.0,0.0,0.0
1946,76275,VALLE DEL CAUCA,FLORIDA,AUTOMOTOR,1.0,0.0,0.0
1946,76364,VALLE DEL CAUCA,JAMUNDI,AUTOMOTOR,1.0,0.0,0.0
1946,76520,VALLE DEL CAUCA,PALMIRA,AUTOMOTOR,1.0,0.0,0.0
1946,76622,VALLE DEL CAUCA,ROLDANILLO,AUTOMOTOR,4.0,0.0,0.0
1946,76736,VALLE DEL CAUCA,SEVILLA,AUTOMOTOR,6.0,0.0,0.0
1946,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,4.0,0.0,0.0
1946,76895,VALLE DEL CAUCA,ZARZAL,AUTOMOTOR,1.0,0.0,0.0
1946,80780,ATLANTICO,BARANOA,AUTOMOTOR,7.0,0.0,0.0
1946,81001,ARAUCA,ARAUCA,AUTOMOTOR,1.0,0.0,0.0
1946,86001,PUTUMAYO,MOCOA,AUTOMOTOR,1.0,0.0,0.0
1947,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,122.0,0.0,0.0
1947,00000,ANTIOQUIA,MEDELLIN,MOTOCICLETA,1.0,0.0,0.0
1947,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,122.0,0.0,0.0
1947,05001,ANTIOQUIA,MEDELLIN,MOTOCICLETA,1.0,0.0,0.0
1947,05079,ANTIOQUIA,BARBOSA,AUTOMOTOR,1.0,0.0,0.0
1947,05088,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1947,05360,ANTIOQUIA,ITAGUI,AUTOMOTOR,5.0,0.0,0.0
1947,05440,ANTIOQUIA,MARINILLA,AUTOMOTOR,1.0,0.0,0.0
1947,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,104.0,0.0,0.0
1947,05656,ANTIOQUIA,SAN JERONIMO,MOTOCICLETA,1.0,0.0,0.0
1947,08078,ATLANTICO,BARANOA,AUTOMOTOR,7.0,0.0,0.0
1947,13683,BOLIVAR,SANTA ROSA,AUTOMOTOR,3.0,0.0,0.0
1947,15204,BOYACA,COMBITA,AUTOMOTOR,13.0,0.0,0.0
1947,15632,BOYACA,SABOYA,AUTOMOTOR,1.0,0.0,0.0
1947,15693,BOYACA,SANTA ROSA DE VITERBO,AUTOMOTOR,1.0,0.0,0.0
1947,17001,CALDAS,MANIZALES,AUTOMOTOR,7.0,0.0,0.0
1947,17013,CALDAS,AGUADAS,AUTOMOTOR,1.0,0.0,0.0
1947,17380,CALDAS,LA DORADA,AUTOMOTOR,1.0,0.0,0.0
1947,19573,CAUCA,PUERTO TEJADA,AUTOMOTOR,1.0,0.0,0.0
1947,19807,CAUCA,TIMBIO,AUTOMOTOR,15.0,0.0,0.0
1947,23350,CORDOBA,LA APARTADA,AUTOMOTOR,1.0,0.0,0.0
1947,25183,CUNDINAMARCA,CHOCONTA,AUTOMOTOR,2.0,0.0,0.0
1947,25260,CUNDINAMARCA,EL ROSAL,AUTOMOTOR,1.0,0.0,0.0
1947,25290,CUNDINAMARCA,FUSAGASUGA,AUTOMOTOR,1.0,0.0,0.0
1947,25612,CUNDINAMARCA,RICAURTE,AUTOMOTOR,3.0,0.0,0.0
1947,25736,CUNDINAMARCA,SESQUILE,AUTOMOTOR,17.0,0.0,0.0
1947,25740,CUNDINAMARCA,SIBATE,AUTOMOTOR,1.0,0.0,0.0
1947,25799,CUNDINAMARCA,TENJO,AUTOMOTOR,2.0,0.0,0.0
1947,25875,CUNDINAMARCA,VILLETA,AUTOMOTOR,1.0,0.0,0.0
1947,41001,HUILA,NEIVA,AUTOMOTOR,1.0,0.0,0.0
1947,41298,HUILA,GARZON,AUTOMOTOR,2.0,0.0,0.0
1947,41615,HUILA,RIVERA,AUTOMOTOR,6.0,0.0,0.0
1947,50010,ANTIOQUIA,MEDELLIN,AUTOMOTOR,122.0,0.0,0.0
1947,50010,ANTIOQUIA,MEDELLIN,MOTOCICLETA,1.0,0.0,0.0
1947,50318,META,GUAMAL,AUTOMOTOR,1.0,0.0,0.0
1947,50606,META,RESTREPO,AUTOMOTOR,2.0,0.0,0.0
1947,50790,ANTIOQUIA,BARBOSA,AUTOMOTOR,1.0,0.0,0.0
1947,50880,ANTIOQUIA,BELLO,AUTOMOTOR,1.0,0.0,0.0
1947,52788,NARINO,TANGUA,AUTOMOTOR,3.0,0.0,0.0
1947,53600,ANTIOQUIA,ITAGUI,AUTOMOTOR,5.0,0.0,0.0
1947,54261,NORTE DE SANTANDER,EL ZULIA,AUTOMOTOR,4.0,0.0,0.0
1947,54400,ANTIOQUIA,MARINILLA,AUTOMOTOR,1.0,0.0,0.0
1947,54498,NORTE DE SANTANDER,OCANA,AUTOMOTOR,1.0,0.0,0.0
1947,54518,NORTE DE SANTANDER,PAMPLONA,AUTOMOTOR,1.0,0.0,0.0
1947,56560,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,104.0,0.0,0.0
1947,56560,ANTIOQUIA,SAN JERONIMO,MOTOCICLETA,1.0,0.0,0.0
1947,63190,QUINDIO,CIRCASIA,AUTOMOTOR,2.0,0.0,0.0
1947,66001,RISARALDA,PEREIRA,AUTOMOTOR,5.0,0.0,0.0
1947,68001,SANTANDER,BUCARAMANGA,AUTOMOTOR,111.0,0.0,0.0
1947,68077,SANTANDER,BARBOSA,AUTOMOTOR,2.0,0.0,0.0
1947,68079,SANTANDER,BARICHARA,AUTOMOTOR,1.0,0.0,0.0
1947,68081,SANTANDER,BARRANCABERMEJA,AUTOMOTOR,8.0,0.0,0.0
1947,68432,SANTANDER,MALAGA,AUTOMOTOR,1.0,0.0,0.0
1947,68547,SANTANDER,PIEDECUESTA,AUTOMOTOR,1.0,0.0,0.0
1947,68755,SANTANDER,SOCORRO,AUTOMOTOR,1.0,0.0,0.0
1947,73001,TOLIMA,IBAGUE,AUTOMOTOR,1.0,0.0,0.0
1947,73055,TOLIMA,ARMERO,AUTOMOTOR,2.0,0.0,0.0
1947,73268,TOLIMA,ESPINAL,AUTOMOTOR,1.0,0.0,0.0
1947,73283,TOLIMA,FRESNO,AUTOMOTOR,1.0,0.0,0.0
1947,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,5.0,0.0,0.0
1947,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,3.0,0.0,0.0
1947,76130,VALLE DEL CAUCA,CANDELARIA,AUTOMOTOR,1.0,0.0,0.0
1947,76275,VALLE DEL CAUCA,FLORIDA,AUTOMOTOR,1.0,0.0,0.0
1947,76318,VALLE DEL CAUCA,GUACARI,AUTOMOTOR,1.0,0.0,0.0
1947,76520,VALLE DEL CAUCA,PALMIRA,AUTOMOTOR,3.0,0.0,0.0
1947,76736,VALLE DEL CAUCA,SEVILLA,AUTOMOTOR,3.0,0.0,0.0
1947,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,4.0,0.0,0.0
1947,76892,VALLE DEL CAUCA,YUMBO,AUTOMOTOR,1.0,0.0,0.0
1947,76895,VALLE DEL CAUCA,ZARZAL,AUTOMOTOR,1.0,0.0,0.0
1947,80780,ATLANTICO,BARANOA,AUTOMOTOR,7.0,0.0,0.0
1948,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,180.0,0.0,0.0
1948,00000,ANTIOQUIA,MEDELLIN,MOTOCICLETA,1.0,0.0,0.0
1948,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,180.0,0.0,0.0
1948,05001,ANTIOQUIA,MEDELLIN,MOTOCICLETA,1.0,0.0,0.0
1948,05034,ANTIOQUIA,ANDES,AUTOMOTOR,1.0,0.0,0.0
1948,05079,ANTIOQUIA,BARBOSA,AUTOMOTOR,2.0,0.0,0.0
1948,05360,ANTIOQUIA,ITAGUI,AUTOMOTOR,9.0,0.0,0.0
1948,05440,ANTIOQUIA,MARINILLA,AUTOMOTOR,1.0,0.0,0.0
1948,05656,ANTIOQUIA,SAN JERONIMO,AUTOMOTOR,240.0,0.0,0.0
1948,05656,ANTIOQUIA,SAN JERONIMO,MOTOCICLETA,1.0,0.0,0.0
1948,08078,ATLANTICO,BARANOA,AUTOMOTOR,11.0,0.0,0.0
1948,13683,BOLIVAR,SANTA ROSA,AUTOMOTOR,4.0,0.0,0.0
1948,15001,BOYACA,TUNJA,AUTOMOTOR,1.0,0.0,0.0
1948,15204,BOYACA,COMBITA,AUTOMOTOR,17.0,0.0,0.0
1948,15238,BOYACA,DUITAMA,AUTOMOTOR,1.0,0.0,0.0
1948,15455,BOYACA,MIRAFLORES,AUTOMOTOR,1.0,0.0,0.0
1948,15491,BOYACA,NOBSA,AUTOMOTOR,4.0,0.0,0.0
1948,15632,BOYACA,SABOYA,AUTOMOTOR,3.0,0.0,0.0
1948,17001,CALDAS,MANIZALES,AUTOMOTOR,16.0,0.0,0.0
1948,17042,CALDAS,ANSERMA,AUTOMOTOR,1.0,0.0,0.0
1948,17380,CALDAS,LA DORADA,AUTOMOTOR,8.0,0.0,0.0
1948,17380,CALDAS,LA DORADA,MOTOCICLETA,1.0,0.0,0.0
