DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD,TIPO_VEHICULO,AÑO,CODIGO_DANE_MUNICIPIO
ARAUCA,SARAVENA,81736,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,81736
NORTE DE SANTANDER,SARDINATA,54720,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,54720
PUTUMAYO,VALLE DEL GUAMUEZ,86865,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,86865
HUILA,LA PLATA,41396,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,41396
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,50010
HUILA,PITALITO,41551,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,41551
ANTIOQUIA,URRAO,58470,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,58470
VALLE,GINEBRA,76306,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,76306
VALLE,EL CERRITO,76248,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,76248
CAUCA,PATIA,19532,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,19532
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,85001
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,76001
GUAJIRA,MAICAO,44430,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,44430
CESAR,AGUSTIN CODAZZI,20013,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,20013
CASANARE,PAZ DE ARIPORO,85250,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,85250
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,11001
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2018-01-14,1,MOTOCICLETA,2018,68001
CALDAS,MARQUETALIA,17444,BUS,2018-01-14,1,AUTOMOTOR,2018,17444
QUINDIO,ARMENIA (CT),63001,AUTOMOVIL,2018-01-14,1,AUTOMOTOR,2018,63001
SANTANDER,PIEDECUESTA,68547,AUTOMOVIL,2018-01-14,1,AUTOMOTOR,2018,68547
ATLANTICO,BARRANQUILLA (CT),80010,CAMION,2018-01-14,1,AUTOMOTOR,2018,80010
QUINDIO,ARMENIA (CT),63001,CAMIONETA,2018-01-14,1,AUTOMOTOR,2018,63001
CUNDINAMARCA,FACATATIVA,25269,TRACTO CAMION,2018-01-14,1,AUTOMOTOR,2018,25269
NARINO,PASTO (CT),52001,CAMPERO,2018-01-14,1,AUTOMOTOR,2018,52001
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2018-01-14,1,AUTOMOTOR,2018,80010
CALDAS,VILLAMARIA,17873,AUTOMOVIL,2018-01-14,1,AUTOMOTOR,2018,17873
NORTE DE SANTANDER,SARDINATA,54720,CAMION,2018-01-14,1,AUTOMOTOR,2018,54720
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2018-01-14,1,AUTOMOTOR,2018,11001
SANTANDER,BARRANCABERMEJA,68081,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,68081
CORDOBA,AYAPEL,23068,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,23068
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,66001
HUILA,PITALITO,41551,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,41551
VALLE,TULUA,76834,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,76834
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,11001
NARINO,SAMANIEGO,52678,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,52678
CAUCA,CALDONO,19137,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,19137
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,50010
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,73001
RISARALDA,BELEN DE UMBRIA,66088,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,66088
CAQUETA,EL DONCELLO,18247,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,18247
CAQUETA,LA MONTANITA,18410,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,18410
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,19001
CAUCA,PIENDAMO,19548,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,19548
ANTIOQUIA,URRAO,58470,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,58470
NARINO,BELEN,52083,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,52083
QUINDIO,QUIMBAYA,63594,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,63594
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,87580
BOYACA,MARIPI,15442,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,15442
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,68001
ATLANTICO,BARANOA,80780,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,80780
NARINO,TUQUERRES,52838,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,52838
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,52660
CAUCA,BUENOS AIRES,19110,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,19110
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,44001
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,76001
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,91001
VALLE,EL DOVIO,76250,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,76250
VALLE,PALMIRA,76520,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,76520
TOLIMA,FLANDES,73275,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,73275
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,20001
VALLE,LA UNION,76400,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,76400
TOLIMA,CHAPARRAL,73168,MOTOCICLETA,2018-01-15,1,MOTOCICLETA,2018,73168
CALDAS,CHINCHINA,17174,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,17174
HUILA,PITALITO,41551,CAMIONETA,2018-01-15,1,AUTOMOTOR,2018,41551
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2018-01-15,1,AUTOMOTOR,2018,11001
CAUCA,POPAYAN (CT),19001,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,19001
NARINO,ARBOLEDA,52051,CAMIONETA,2018-01-15,1,AUTOMOTOR,2018,52051
CUNDINAMARCA,FUSAGASUGA,25290,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,25290
HUILA,LA PLATA,41396,CAMIONETA,2018-01-15,1,AUTOMOTOR,2018,41396
CUNDINAMARCA,TENA,25797,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,25797
CUNDINAMARCA,GUASCA,25322,CAMIONETA,2018-01-15,1,AUTOMOTOR,2018,25322
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,50010
GUAJIRA,SAN JUAN DEL CESAR,44650,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,44650
NARINO,PASTO (CT),52001,AUTOMOVIL,2018-01-15,1,AUTOMOTOR,2018,52001
NARINO,IPIALES,52356,CAMIONETA,2018-01-15,1,AUTOMOTOR,2018,52356
NARINO,TUQUERRES,52838,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,52838
CAQUETA,FLORENCIA (CT),18001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,18001
CESAR,EL COPEY,20238,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,20238
TOLIMA,ESPINAL,73268,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,73268
CALDAS,MANIZALES (CT),17001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,17001
HUILA,SUAZA,41770,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,41770
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,50010
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,19001
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,80010
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,50001
CESAR,RIO DE ORO,20614,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,20614
ANTIOQUIA,SALGAR,56420,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,56420
TOLIMA,MELGAR,73449,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,73449
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,53600
CALDAS,SAMANA,17662,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,17662
TOLIMA,FRESNO,73283,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,73283
MAGDALENA,ZONA BANANERA,47980,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,47980
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,76001
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,20001
BOLIVAR,SANTA ROSA,13683,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,13683
NARINO,PASTO (CT),52001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,52001
META,ACACIAS,50006,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,50006
ANTIOQUIA,CALDAS,51290,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,51290
VALLE,GUADALAJARA DE BUGA,76111,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,76111
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,27001
ANTIOQUIA,EL SANTUARIO,56970,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,56970
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,54001
VALLE,ROLDANILLO,76622,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,76622
CESAR,LA JAGUA DE IBIRICO,20400,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,20400
MAGDALENA,SALAMINA,47675,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,47675
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,50880
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,11001
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,68001
VALLE,PALMIRA,76520,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,76520
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,87580
NARINO,TANGUA,52788,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,52788
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,81001
SANTANDER,PIEDECUESTA,68547,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,68547
HUILA,PITALITO,41551,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,41551
CALDAS,PENSILVANIA,17541,MOTOCICLETA,2018-01-16,1,MOTOCICLETA,2018,17541
TOLIMA,ESPINAL,73268,TRACTO CAMION,2018-01-16,1,AUTOMOTOR,2018,73268
NARINO,PASTO (CT),52001,AUTOMOVIL,2018-01-16,1,AUTOMOTOR,2018,52001
CESAR,SAN DIEGO,20750,AUTOMOVIL,2018-01-16,1,AUTOMOTOR,2018,20750
ATLANTICO,BARRANQUILLA (CT),80010,CAMIONETA,2018-01-16,1,AUTOMOTOR,2018,80010
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2018-01-16,1,AUTOMOTOR,2018,11001
CUNDINAMARCA,SESQUILE,25736,CAMION,2018-01-16,1,AUTOMOTOR,2018,25736
TOLIMA,IBAGUE (CT),73001,CAMIONETA,2018-01-16,1,AUTOMOTOR,2018,73001
CALDAS,VILLAMARIA,17873,TAXI,2018-01-16,1,AUTOMOTOR,2018,17873
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2018-01-16,1,AUTOMOTOR,2018,50010
CUNDINAMARCA,ZIPAQUIRA,25899,VEHICULO PANEL,2018-01-16,1,AUTOMOTOR,2018,25899
VALLE,PRADERA,76563,CAMIONETA,2018-01-16,1,AUTOMOTOR,2018,76563
CUNDINAMARCA,SOACHA,25754,AUTOMOVIL,2018-01-16,1,AUTOMOTOR,2018,25754
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2018-01-16,1,AUTOMOTOR,2018,80010
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,70001
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,44001
CAUCA,CALDONO,19137,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,19137
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,86380
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,76001
ANTIOQUIA,SAN CARLOS,56490,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,56490
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,54001
VALLE,CAICEDONIA,76122,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,76122
GUAJIRA,ALBANIA,44035,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,44035
BOYACA,DUITAMA,15238,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,15238
CAUCA,PUERTO TEJADA,19573,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,19573
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,19698
ANTIOQUIA,CHIGORODO,51720,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,51720
SUCRE,MORROA,70473,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,70473
TOLIMA,CHAPARRAL,73168,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,73168
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,66001
NARINO,PASTO (CT),52001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,52001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,11001
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,19001
GUAJIRA,BARRANCAS,44078,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,44078
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,95001
HUILA,PITALITO,41551,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,41551
VALLE,PALMIRA,76520,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,76520
CORDOBA,LOS CORDOBAS,23419,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,23419
VALLE,BUGALAGRANDE,76113,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,76113
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,20001
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,86568
ATLANTICO,BARANOA,80780,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,80780
TOLIMA,MELGAR,73449,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,73449
GUAJIRA,SAN JUAN DEL CESAR,44650,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,44650
CAQUETA,FLORENCIA (CT),18001,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,18001
ANTIOQUIA,FREDONIA,52820,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,52820
BOLIVAR,TURBACO,13836,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,13836
VALLE,GINEBRA,76306,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,76306
ANTIOQUIA,SAN PEDRO DE URABA,56650,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,56650
TOLIMA,MARIQUITA,73443,MOTOCICLETA,2018-01-17,1,MOTOCICLETA,2018,73443
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,AUTOMOVIL,2018-01-17,1,AUTOMOTOR,2018,54874
NARINO,EL TAMBO,52260,AUTOMOVIL,2018-01-17,1,AUTOMOTOR,2018,52260
SANTANDER,BARRANCABERMEJA,68081,CAMIONETA,2018-01-17,1,AUTOMOTOR,2018,68081
META,VILLAVICENCIO (CT),50001,VOLQUETA,2018-01-17,1,AUTOMOTOR,2018,50001
QUINDIO,ARMENIA (CT),63001,AUTOMOVIL,2018-01-17,1,AUTOMOTOR,2018,63001
VALLE,CALI (CT),76001,AUTOMOVIL,2018-01-17,1,AUTOMOTOR,2018,76001
SANTANDER,BUCARAMANGA (CT),68001,CAMPERO,2018-01-17,1,AUTOMOTOR,2018,68001
CUNDINAMARCA,CHOCONTA,25183,AUTOMOVIL,2018-01-17,1,AUTOMOTOR,2018,25183
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2018-01-17,1,AUTOMOTOR,2018,11001
SANTANDER,CIMITARRA,68190,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,68190
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,11001
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,81001
NARINO,PASTO (CT),52001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,52001
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,76001
TOLIMA,ESPINAL,73268,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,73268
ANTIOQUIA,LA ESTRELLA,53800,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,53800
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,50010
HUILA,PITALITO,41551,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,41551
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,80010
NORTE DE SANTANDER,EL ZULIA,54261,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,54261
ANTIOQUIA,SANTO DOMINGO,56900,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,56900
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,25754
VALLE,PALMIRA,76520,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,76520
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,47001
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,23001
CUNDINAMARCA,ZIPAQUIRA,25899,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,25899
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,50001
NARINO,EL TABLON DE GOMEZ,52258,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,52258
HUILA,PALESTINA,41530,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,41530
HUILA,NEIVA (CT),41001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,41001
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,19001
META,CUMARAL,50226,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,50226
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,20001
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,27001
MAGDALENA,EL BANCO,47245,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,47245
META,GRANADA,50313,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,50313
HUILA,GIGANTE,41306,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,41306
CUNDINAMARCA,GUASCA,25322,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,25322
TOLIMA,DOLORES,73236,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,73236
ANTIOQUIA,APARTADO,50450,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,50450
VALLE,EL CERRITO,76248,MOTOCICLETA,2018-01-18,1,MOTOCICLETA,2018,76248
CUNDINAMARCA,SOACHA,25754,AUTOMOVIL,2018-01-18,1,AUTOMOTOR,2018,25754
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2018-01-18,1,AUTOMOTOR,2018,11001
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2018-01-18,1,AUTOMOTOR,2018,11001
NARINO,IPIALES,52356,AUTOMOVIL,2018-01-18,1,AUTOMOTOR,2018,52356
CAUCA,PIENDAMO,19548,CAMIONETA,2018-01-18,1,AUTOMOTOR,2018,19548
BOLIVAR,CARTAGENA (CT),13001,VEHICULO PANEL,2018-01-18,1,AUTOMOTOR,2018,13001
MAGDALENA,ZONA BANANERA,47980,CAMIONETA,2018-01-18,1,AUTOMOTOR,2018,47980
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2018-01-18,1,AUTOMOTOR,2018,11001
CALDAS,MANIZALES (CT),17001,CAMIONETA,2018-01-18,1,AUTOMOTOR,2018,17001
CUNDINAMARCA,FACATATIVA,25269,CAMION,2018-01-18,1,AUTOMOTOR,2018,25269
ANTIOQUIA,COPACABANA,52120,CAMPERO,2018-01-18,1,AUTOMOTOR,2018,52120
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2018-01-18,1,AUTOMOTOR,2018,80010
ANTIOQUIA,MEDELLIN (CT),50010,VOLQUETA,2018-01-18,1,AUTOMOTOR,2018,50010
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,11001
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,81001
TOLIMA,ESPINAL,73268,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,73268
GUAJIRA,MAICAO,44430,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,44430
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,76001
TOLIMA,LERIDA,73408,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,73408
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,19698
VALLE,CARTAGO,76147,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,76147
NORTE DE SANTANDER,SARDINATA,54720,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,54720
META,ACACIAS,50006,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,50006
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,52835
VALLE,YUMBO,76892,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,76892
CAQUETA,SAN VICENTE DEL CAGUAN,18753,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,18753
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,25754
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,54498
CESAR,AGUACHICA,20011,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,20011
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,50010
HUILA,PITALITO,41551,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,41551
CESAR,BECERRIL,20045,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,20045
CORDOBA,MONTELIBANO,23466,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,23466
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,50880
ARAUCA,ARAUQUITA,81065,MOTOCICLETA,2018-01-19,1,MOTOCICLETA,2018,81065
NARINO,PASTO (CT),52001,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,52001
CUNDINAMARCA,SOACHA,25754,CAMION,2018-01-19,1,AUTOMOTOR,2018,25754
VALLE,CALI (CT),76001,CAMIONETA,2018-01-19,1,AUTOMOTOR,2018,76001
BOLIVAR,CARTAGENA (CT),13001,VEHICULO PANEL,2018-01-19,1,AUTOMOTOR,2018,13001
META,VILLAVICENCIO (CT),50001,VOLQUETA,2018-01-19,1,AUTOMOTOR,2018,50001
CUNDINAMARCA,SOACHA,25754,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,25754
VALLE,CALI (CT),76001,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,76001
ANTIOQUIA,BELLO,50880,CAMIONETA,2018-01-19,1,AUTOMOTOR,2018,50880
VALLE,PRADERA,76563,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,76563
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,50010
TOLIMA,IBAGUE (CT),73001,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,73001
BOLIVAR,CARTAGENA (CT),13001,CAMIONETA,2018-01-19,1,AUTOMOTOR,2018,13001
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2018-01-19,1,AUTOMOTOR,2018,80010
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2018-01-19,1,AUTOMOTOR,2018,11001
VALLE,TORO,76823,MOTOCICLETA,2018-01-20,1,MOTOCICLETA,2018,76823
VALLE,CALI (CT),76001,MOTOCICLETA,2018-01-20,1,MOTOCICLETA,2018,76001
GUAJIRA,FONSECA,44279,MOTOCICLETA,2018-01-20,1,MOTOCICLETA,2018,44279
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2018-01-20,1,MOTOCICLETA,2018,27001
